,nr,participant,run,direction,surface,count,dur
0,45,SPPV,noucfog,BL,gaze_tm,62,10260.0
0,45,SPPV,noucfog,BL,gaze_tmopt,66,10260.0
0,45,SPPV,noucfog,BL,none,152,10260.0
0,46,SPPV,noucfog,BR,total,1004,8453.328125
0,46,SPPV,noucfog,BR,gaze_fw,574,8453.328125
0,46,SPPV,noucfog,BR,gaze_ic,33,8453.328125
0,46,SPPV,noucfog,BR,gaze_lm,0,8453.328125
0,46,SPPV,noucfog,BR,gaze_lmopt,0,8453.328125
0,46,SPPV,noucfog,BR,gaze_tm,373,8453.328125
0,46,SPPV,noucfog,BR,gaze_tmopt,390,8453.328125
0,46,SPPV,noucfog,BR,none,11,8453.328125
0,47,SPPV,noucfog,FRs,total,393,3310.0
0,47,SPPV,noucfog,FRs,gaze_fw,326,3310.0
0,47,SPPV,noucfog,FRs,gaze_ic,0,3310.0
0,47,SPPV,noucfog,FRs,gaze_lm,0,3310.0
0,47,SPPV,noucfog,FRs,gaze_lmopt,0,3310.0
0,47,SPPV,noucfog,FRs,gaze_tm,26,3310.0
0,47,SPPV,noucfog,FRs,gaze_tmopt,60,3310.0
0,47,SPPV,noucfog,FRs,none,9,3310.0
0,48,SPPV,noucfog,FL,total,1100,9219.98999999999
0,48,SPPV,noucfog,FL,gaze_fw,910,9219.98999999999
0,48,SPPV,noucfog,FL,gaze_ic,96,9219.98999999999
0,48,SPPV,noucfog,FL,gaze_lm,35,9219.98999999999
0,48,SPPV,noucfog,FL,gaze_lmopt,38,9219.98999999999
0,48,SPPV,noucfog,FL,gaze_tm,0,9219.98999999999
0,48,SPPV,noucfog,FL,gaze_tmopt,0,9219.98999999999
0,48,SPPV,noucfog,FL,none,57,9219.98999999999
0,49,SPPV,noucfog,BL,total,1144,9656.66625000001
0,49,SPPV,noucfog,BL,gaze_fw,1048,9656.66625000001
0,49,SPPV,noucfog,BL,gaze_ic,78,9656.66625000001
0,49,SPPV,noucfog,BL,gaze_lm,0,9656.66625000001
0,49,SPPV,noucfog,BL,gaze_lmopt,0,9656.66625000001
0,49,SPPV,noucfog,BL,gaze_tm,0,9656.66625000001
0,49,SPPV,noucfog,BL,gaze_tmopt,0,9656.66625000001
0,49,SPPV,noucfog,BL,none,19,9656.66625000001
0,50,SPPV,noucfog,FRs,total,370,3120.0
0,50,SPPV,noucfog,FRs,gaze_fw,290,3120.0
0,50,SPPV,noucfog,FRs,gaze_ic,0,3120.0
0,50,SPPV,noucfog,FRs,gaze_lm,40,3120.0
0,50,SPPV,noucfog,FRs,gaze_lmopt,42,3120.0
0,50,SPPV,noucfog,FRs,gaze_tm,0,3120.0
0,50,SPPV,noucfog,FRs,gaze_tmopt,0,3120.0
0,50,SPPV,noucfog,FRs,none,39,3120.0
0,51,SPPV,noucfog,BR,total,1204,10140.01000000001
0,51,SPPV,noucfog,BR,gaze_fw,859,10140.01000000001
0,51,SPPV,noucfog,BR,gaze_ic,32,10140.01000000001
0,51,SPPV,noucfog,BR,gaze_lm,0,10140.01000000001
0,51,SPPV,noucfog,BR,gaze_lmopt,0,10140.01000000001
0,51,SPPV,noucfog,BR,gaze_tm,275,10140.01000000001
0,51,SPPV,noucfog,BR,gaze_tmopt,281,10140.01000000001
0,51,SPPV,noucfog,BR,none,36,10140.01000000001
0,52,SPPV,noucfog,BL,total,1187,9993.33812500001
0,52,SPPV,noucfog,BL,gaze_fw,1003,9993.33812500001
0,52,SPPV,noucfog,BL,gaze_ic,54,9993.33812500001
0,52,SPPV,noucfog,BL,gaze_lm,0,9993.33812500001
0,52,SPPV,noucfog,BL,gaze_lmopt,0,9993.33812500001
0,52,SPPV,noucfog,BL,gaze_tm,90,9993.33812500001
0,52,SPPV,noucfog,BL,gaze_tmopt,96,9993.33812500001
0,52,SPPV,noucfog,BL,none,39,9993.33812500001
0,53,SPPV,noucfog,BR,total,929,7810.0
0,53,SPPV,noucfog,BR,gaze_fw,792,7810.0
0,53,SPPV,noucfog,BR,gaze_ic,24,7810.0
0,53,SPPV,noucfog,BR,gaze_lm,64,7810.0
0,53,SPPV,noucfog,BR,gaze_lmopt,72,7810.0
0,53,SPPV,noucfog,BR,gaze_tm,0,7810.0
0,53,SPPV,noucfog,BR,gaze_tmopt,0,7810.0
0,53,SPPV,noucfog,BR,none,41,7810.0
0,54,SPPV,noucfog,FR,total,1080,9090.0
0,54,SPPV,noucfog,FR,gaze_fw,982,9090.0
0,54,SPPV,noucfog,FR,gaze_ic,48,9090.0
0,54,SPPV,noucfog,FR,gaze_lm,0,9090.0
0,54,SPPV,noucfog,FR,gaze_lmopt,0,9090.0
0,54,SPPV,noucfog,FR,gaze_tm,0,9090.0
0,54,SPPV,noucfog,FR,gaze_tmopt,0,9090.0
0,54,SPPV,noucfog,FR,none,51,9090.0
0,55,SPPV,noucfog,FR,total,1195,10050.0
0,55,SPPV,noucfog,FR,gaze_fw,994,10050.0
0,55,SPPV,noucfog,FR,gaze_ic,90,10050.0
0,55,SPPV,noucfog,FR,gaze_lm,31,10050.0
0,55,SPPV,noucfog,FR,gaze_lmopt,42,10050.0
0,55,SPPV,noucfog,FR,gaze_tm,0,10050.0
0,55,SPPV,noucfog,FR,gaze_tmopt,0,10050.0
0,55,SPPV,noucfog,FR,none,70,10050.0
0,27,SPPV,ucrain,F,total,1008,8470.0
0,27,SPPV,ucrain,F,gaze_fw,650,8470.0
0,27,SPPV,ucrain,F,gaze_ic,159,8470.0
0,27,SPPV,ucrain,F,gaze_lm,15,8470.0
0,27,SPPV,ucrain,F,gaze_lmopt,28,8470.0
0,27,SPPV,ucrain,F,gaze_tm,0,8470.0
0,27,SPPV,ucrain,F,gaze_tmopt,0,8470.0
0,27,SPPV,ucrain,F,none,172,8470.0
0,28,SPPV,ucrain,F,total,0,
0,28,SPPV,ucrain,F,gaze_fw,0,
0,28,SPPV,ucrain,F,gaze_ic,0,
0,28,SPPV,ucrain,F,gaze_lm,0,
0,28,SPPV,ucrain,F,gaze_lmopt,0,
0,28,SPPV,ucrain,F,gaze_tm,0,
0,28,SPPV,ucrain,F,gaze_tmopt,0,
0,28,SPPV,ucrain,F,none,0,
0,29,SPPV,ucrain,F,total,1148,9600.0
0,29,SPPV,ucrain,F,gaze_fw,894,9600.0
0,29,SPPV,ucrain,F,gaze_ic,154,9600.0
0,29,SPPV,ucrain,F,gaze_lm,65,9600.0
0,29,SPPV,ucrain,F,gaze_lmopt,73,9600.0
0,29,SPPV,ucrain,F,gaze_tm,0,9600.0
0,29,SPPV,ucrain,F,gaze_tmopt,0,9600.0
0,29,SPPV,ucrain,F,none,28,9600.0
0,30,SPPV,ucrain,F,total,1076,9040.0
0,30,SPPV,ucrain,F,gaze_fw,982,9040.0
0,30,SPPV,ucrain,F,gaze_ic,92,9040.0
0,30,SPPV,ucrain,F,gaze_lm,0,9040.0
0,30,SPPV,ucrain,F,gaze_lmopt,0,9040.0
0,30,SPPV,ucrain,F,gaze_tm,0,9040.0
0,30,SPPV,ucrain,F,gaze_tmopt,0,9040.0
0,30,SPPV,ucrain,F,none,3,9040.0
0,31,SPPV,ucrain,F,total,1096,9199.990000000005
0,31,SPPV,ucrain,F,gaze_fw,878,9199.990000000005
0,31,SPPV,ucrain,F,gaze_ic,101,9199.990000000005
0,31,SPPV,ucrain,F,gaze_lm,0,9199.990000000005
0,31,SPPV,ucrain,F,gaze_lmopt,0,9199.990000000005
0,31,SPPV,ucrain,F,gaze_tm,88,9199.990000000005
0,31,SPPV,ucrain,F,gaze_tmopt,90,9199.990000000005
0,31,SPPV,ucrain,F,none,30,9199.990000000005
0,32,SPPV,ucrain,B,total,0,
0,32,SPPV,ucrain,B,gaze_fw,0,
0,32,SPPV,ucrain,B,gaze_ic,0,
0,32,SPPV,ucrain,B,gaze_lm,0,
0,32,SPPV,ucrain,B,gaze_lmopt,0,
0,32,SPPV,ucrain,B,gaze_tm,0,
0,32,SPPV,ucrain,B,gaze_tmopt,0,
0,32,SPPV,ucrain,B,none,0,
0,33,SPPV,ucrain,B,total,1214,10250.0
0,33,SPPV,ucrain,B,gaze_fw,960,10250.0
0,33,SPPV,ucrain,B,gaze_ic,71,10250.0
0,33,SPPV,ucrain,B,gaze_lm,0,10250.0
0,33,SPPV,ucrain,B,gaze_lmopt,0,10250.0
0,33,SPPV,ucrain,B,gaze_tm,116,10250.0
0,33,SPPV,ucrain,B,gaze_tmopt,117,10250.0
0,33,SPPV,ucrain,B,none,71,10250.0
0,34,SPPV,ucrain,B,total,1148,9659.98999999999
0,34,SPPV,ucrain,B,gaze_fw,892,9659.98999999999
0,34,SPPV,ucrain,B,gaze_ic,61,9659.98999999999
0,34,SPPV,ucrain,B,gaze_lm,0,9659.98999999999
0,34,SPPV,ucrain,B,gaze_lmopt,0,9659.98999999999
0,34,SPPV,ucrain,B,gaze_tm,180,9659.98999999999
0,34,SPPV,ucrain,B,gaze_tmopt,181,9659.98999999999
0,34,SPPV,ucrain,B,none,19,9659.98999999999
0,35,SPPV,ucrain,B,total,1201,10130.0
0,35,SPPV,ucrain,B,gaze_fw,732,10130.0
0,35,SPPV,ucrain,B,gaze_ic,65,10130.0
0,35,SPPV,ucrain,B,gaze_lm,0,10130.0
0,35,SPPV,ucrain,B,gaze_lmopt,0,10130.0
0,35,SPPV,ucrain,B,gaze_tm,123,10130.0
0,35,SPPV,ucrain,B,gaze_tmopt,169,10130.0
0,35,SPPV,ucrain,B,none,241,10130.0
0,18,SPPV,noucrain,F,total,992,8330.0
0,18,SPPV,noucrain,F,gaze_fw,765,8330.0
0,18,SPPV,noucrain,F,gaze_ic,75,8330.0
0,18,SPPV,noucrain,F,gaze_lm,34,8330.0
0,18,SPPV,noucrain,F,gaze_lmopt,40,8330.0
0,18,SPPV,noucrain,F,gaze_tm,35,8330.0
0,18,SPPV,noucrain,F,gaze_tmopt,37,8330.0
0,18,SPPV,noucrain,F,none,77,8330.0
0,19,SPPV,noucrain,F,total,0,
0,19,SPPV,noucrain,F,gaze_fw,0,
0,19,SPPV,noucrain,F,gaze_ic,0,
0,19,SPPV,noucrain,F,gaze_lm,0,
0,19,SPPV,noucrain,F,gaze_lmopt,0,
0,19,SPPV,noucrain,F,gaze_tm,0,
0,19,SPPV,noucrain,F,gaze_tmopt,0,
0,19,SPPV,noucrain,F,none,0,
0,20,SPPV,noucrain,F,total,1205,10150.0
0,20,SPPV,noucrain,F,gaze_fw,924,10150.0
0,20,SPPV,noucrain,F,gaze_ic,67,10150.0
0,20,SPPV,noucrain,F,gaze_lm,71,10150.0
0,20,SPPV,noucrain,F,gaze_lmopt,78,10150.0
0,20,SPPV,noucrain,F,gaze_tm,36,10150.0
0,20,SPPV,noucrain,F,gaze_tmopt,39,10150.0
0,20,SPPV,noucrain,F,none,98,10150.0
0,21,SPPV,noucrain,F,total,1115,9359.990000000005
0,21,SPPV,noucrain,F,gaze_fw,934,9359.990000000005
0,21,SPPV,noucrain,F,gaze_ic,54,9359.990000000005
0,21,SPPV,noucrain,F,gaze_lm,0,9359.990000000005
0,21,SPPV,noucrain,F,gaze_lmopt,47,9359.990000000005
0,21,SPPV,noucrain,F,gaze_tm,0,9359.990000000005
0,21,SPPV,noucrain,F,gaze_tmopt,35,9359.990000000005
0,21,SPPV,noucrain,F,none,48,9359.990000000005
0,22,SPPV,noucrain,F,total,986,8530.0
0,22,SPPV,noucrain,F,gaze_fw,889,8530.0
0,22,SPPV,noucrain,F,gaze_ic,3,8530.0
0,22,SPPV,noucrain,F,gaze_lm,0,8530.0
0,22,SPPV,noucrain,F,gaze_lmopt,0,8530.0
0,22,SPPV,noucrain,F,gaze_tm,67,8530.0
0,22,SPPV,noucrain,F,gaze_tmopt,80,8530.0
0,22,SPPV,noucrain,F,none,45,8530.0
0,23,SPPV,noucrain,B,total,0,
0,23,SPPV,noucrain,B,gaze_fw,0,
0,23,SPPV,noucrain,B,gaze_ic,0,
0,23,SPPV,noucrain,B,gaze_lm,0,
0,23,SPPV,noucrain,B,gaze_lmopt,0,
0,23,SPPV,noucrain,B,gaze_tm,0,
0,23,SPPV,noucrain,B,gaze_tmopt,0,
0,23,SPPV,noucrain,B,none,0,
0,24,SPPV,noucrain,B,total,1196,10030.0
0,24,SPPV,noucrain,B,gaze_fw,837,10030.0
0,24,SPPV,noucrain,B,gaze_ic,128,10030.0
0,24,SPPV,noucrain,B,gaze_lm,0,10030.0
0,24,SPPV,noucrain,B,gaze_lmopt,0,10030.0
0,24,SPPV,noucrain,B,gaze_tm,216,10030.0
0,24,SPPV,noucrain,B,gaze_tmopt,219,10030.0
0,24,SPPV,noucrain,B,none,42,10030.0
0,25,SPPV,noucrain,B,total,1156,9730.0
0,25,SPPV,noucrain,B,gaze_fw,458,9730.0
0,25,SPPV,noucrain,B,gaze_ic,140,9730.0
0,25,SPPV,noucrain,B,gaze_lm,0,9730.0
0,25,SPPV,noucrain,B,gaze_lmopt,0,9730.0
0,25,SPPV,noucrain,B,gaze_tm,538,9730.0
0,25,SPPV,noucrain,B,gaze_tmopt,545,9730.0
0,25,SPPV,noucrain,B,none,18,9730.0
0,26,SPPV,noucrain,B,total,1228,10339.98999999999
0,26,SPPV,noucrain,B,gaze_fw,814,10339.98999999999
0,26,SPPV,noucrain,B,gaze_ic,71,10339.98999999999
0,26,SPPV,noucrain,B,gaze_lm,0,10339.98999999999
0,26,SPPV,noucrain,B,gaze_lmopt,0,10339.98999999999
0,26,SPPV,noucrain,B,gaze_tm,286,10339.98999999999
0,26,SPPV,noucrain,B,gaze_tmopt,290,10339.98999999999
0,26,SPPV,noucrain,B,none,59,10339.98999999999
0,97,TTQW,nouctun,FL,total,1072,9029.989999999998
0,97,TTQW,nouctun,FL,gaze_fw,893,9029.989999999998
0,97,TTQW,nouctun,FL,gaze_ic,51,9029.989999999998
0,97,TTQW,nouctun,FL,gaze_lm,0,9029.989999999998
0,97,TTQW,nouctun,FL,gaze_lmopt,0,9029.989999999998
0,97,TTQW,nouctun,FL,gaze_tm,0,9029.989999999998
0,97,TTQW,nouctun,FL,gaze_tmopt,0,9029.989999999998
0,97,TTQW,nouctun,FL,none,129,9029.989999999998
0,98,TTQW,nouctun,FR,total,1096,9200.0
0,98,TTQW,nouctun,FR,gaze_fw,1097,9200.0
0,98,TTQW,nouctun,FR,gaze_ic,0,9200.0
0,98,TTQW,nouctun,FR,gaze_lm,0,9200.0
0,98,TTQW,nouctun,FR,gaze_lmopt,0,9200.0
0,98,TTQW,nouctun,FR,gaze_tm,0,9200.0
0,98,TTQW,nouctun,FR,gaze_tmopt,0,9200.0
0,98,TTQW,nouctun,FR,none,0,9200.0
0,99,TTQW,nouctun,FL,total,1123,9430.0
0,99,TTQW,nouctun,FL,gaze_fw,874,9430.0
0,99,TTQW,nouctun,FL,gaze_ic,37,9430.0
0,99,TTQW,nouctun,FL,gaze_lm,0,9430.0
0,99,TTQW,nouctun,FL,gaze_lmopt,4,9430.0
0,99,TTQW,nouctun,FL,gaze_tm,0,9430.0
0,99,TTQW,nouctun,FL,gaze_tmopt,0,9430.0
0,99,TTQW,nouctun,FL,none,210,9430.0
0,100,TTQW,nouctun,BL,total,1108,9323.328125
0,100,TTQW,nouctun,BL,gaze_fw,1007,9323.328125
0,100,TTQW,nouctun,BL,gaze_ic,0,9323.328125
0,100,TTQW,nouctun,BL,gaze_lm,0,9323.328125
0,100,TTQW,nouctun,BL,gaze_lmopt,0,9323.328125
0,100,TTQW,nouctun,BL,gaze_tm,0,9323.328125
0,100,TTQW,nouctun,BL,gaze_tmopt,0,9323.328125
0,100,TTQW,nouctun,BL,none,102,9323.328125
0,101,TTQW,nouctun,BR,total,1116,9343.328125
0,101,TTQW,nouctun,BR,gaze_fw,1081,9343.328125
0,101,TTQW,nouctun,BR,gaze_ic,0,9343.328125
0,101,TTQW,nouctun,BR,gaze_lm,0,9343.328125
0,101,TTQW,nouctun,BR,gaze_lmopt,0,9343.328125
0,101,TTQW,nouctun,BR,gaze_tm,47,9343.328125
0,101,TTQW,nouctun,BR,gaze_tmopt,72,9343.328125
0,101,TTQW,nouctun,BR,none,2,9343.328125
0,102,TTQW,nouctun,FRs,total,399,3340.0
0,102,TTQW,nouctun,FRs,gaze_fw,307,3340.0
0,102,TTQW,nouctun,FRs,gaze_ic,0,3340.0
0,102,TTQW,nouctun,FRs,gaze_lm,0,3340.0
0,102,TTQW,nouctun,FRs,gaze_lmopt,0,3340.0
0,102,TTQW,nouctun,FRs,gaze_tm,0,3340.0
0,102,TTQW,nouctun,FRs,gaze_tmopt,0,3340.0
0,102,TTQW,nouctun,FRs,none,92,3340.0
0,103,TTQW,nouctun,FL,total,1088,9150.0
0,103,TTQW,nouctun,FL,gaze_fw,902,9150.0
0,103,TTQW,nouctun,FL,gaze_ic,0,9150.0
0,103,TTQW,nouctun,FL,gaze_lm,0,9150.0
0,103,TTQW,nouctun,FL,gaze_lmopt,0,9150.0
0,103,TTQW,nouctun,FL,gaze_tm,0,9150.0
0,103,TTQW,nouctun,FL,gaze_tmopt,10,9150.0
0,103,TTQW,nouctun,FL,none,186,9150.0
0,104,TTQW,nouctun,BL,total,1053,8866.671875
0,104,TTQW,nouctun,BL,gaze_fw,801,8866.671875
0,104,TTQW,nouctun,BL,gaze_ic,0,8866.671875
0,104,TTQW,nouctun,BL,gaze_lm,0,8866.671875
0,104,TTQW,nouctun,BL,gaze_lmopt,0,8866.671875
0,104,TTQW,nouctun,BL,gaze_tm,8,8866.671875
0,104,TTQW,nouctun,BL,gaze_tmopt,73,8866.671875
0,104,TTQW,nouctun,BL,none,252,8866.671875
0,105,TTQW,nouctun,FRs,total,379,3180.0100000000093
0,105,TTQW,nouctun,FRs,gaze_fw,368,3180.0100000000093
0,105,TTQW,nouctun,FRs,gaze_ic,0,3180.0100000000093
0,105,TTQW,nouctun,FRs,gaze_lm,0,3180.0100000000093
0,105,TTQW,nouctun,FRs,gaze_lmopt,0,3180.0100000000093
0,105,TTQW,nouctun,FRs,gaze_tm,0,3180.0100000000093
0,105,TTQW,nouctun,FRs,gaze_tmopt,0,3180.0100000000093
0,105,TTQW,nouctun,FRs,none,11,3180.0100000000093
0,106,TTQW,nouctun,BR,total,1076,9073.328125
0,106,TTQW,nouctun,BR,gaze_fw,894,9073.328125
0,106,TTQW,nouctun,BR,gaze_ic,0,9073.328125
0,106,TTQW,nouctun,BR,gaze_lm,0,9073.328125
0,106,TTQW,nouctun,BR,gaze_lmopt,0,9073.328125
0,106,TTQW,nouctun,BR,gaze_tm,9,9073.328125
0,106,TTQW,nouctun,BR,gaze_tmopt,38,9073.328125
0,106,TTQW,nouctun,BR,none,145,9073.328125
0,107,TTQW,nouctun,BR,total,1104,9280.01000000001
0,107,TTQW,nouctun,BR,gaze_fw,951,9280.01000000001
0,107,TTQW,nouctun,BR,gaze_ic,0,9280.01000000001
0,107,TTQW,nouctun,BR,gaze_lm,0,9280.01000000001
0,107,TTQW,nouctun,BR,gaze_lmopt,0,9280.01000000001
0,107,TTQW,nouctun,BR,gaze_tm,14,9280.01000000001
0,107,TTQW,nouctun,BR,gaze_tmopt,58,9280.01000000001
0,107,TTQW,nouctun,BR,none,110,9280.01000000001
0,108,TTQW,nouctun,FR,total,1115,9380.0
0,108,TTQW,nouctun,FR,gaze_fw,925,9380.0
0,108,TTQW,nouctun,FR,gaze_ic,46,9380.0
0,108,TTQW,nouctun,FR,gaze_lm,0,9380.0
0,108,TTQW,nouctun,FR,gaze_lmopt,0,9380.0
0,108,TTQW,nouctun,FR,gaze_tm,0,9380.0
0,108,TTQW,nouctun,FR,gaze_tmopt,25,9380.0
0,108,TTQW,nouctun,FR,none,145,9380.0
0,109,TTQW,nouctun,FR,total,0,9380.0
0,109,TTQW,nouctun,FR,gaze_fw,0,9380.0
0,109,TTQW,nouctun,FR,gaze_ic,0,9380.0
0,109,TTQW,nouctun,FR,gaze_lm,0,9380.0
0,109,TTQW,nouctun,FR,gaze_lmopt,0,9380.0
0,109,TTQW,nouctun,FR,gaze_tm,0,9380.0
0,109,TTQW,nouctun,FR,gaze_tmopt,0,9380.0
0,109,TTQW,nouctun,FR,none,0,9380.0
0,110,TTQW,uctun,FL,total,1056,8880.239999999998
0,110,TTQW,uctun,FL,gaze_fw,868,8880.239999999998
0,110,TTQW,uctun,FL,gaze_ic,0,8880.239999999998
0,110,TTQW,uctun,FL,gaze_lm,0,8880.239999999998
0,110,TTQW,uctun,FL,gaze_lmopt,1,8880.239999999998
0,110,TTQW,uctun,FL,gaze_tm,0,8880.239999999998
0,110,TTQW,uctun,FL,gaze_tmopt,0,8880.239999999998
0,110,TTQW,uctun,FL,none,188,8880.239999999998
0,111,TTQW,uctun,FR,total,1200,10100.0
0,111,TTQW,uctun,FR,gaze_fw,1037,10100.0
0,111,TTQW,uctun,FR,gaze_ic,0,10100.0
0,111,TTQW,uctun,FR,gaze_lm,0,10100.0
0,111,TTQW,uctun,FR,gaze_lmopt,0,10100.0
0,111,TTQW,uctun,FR,gaze_tm,0,10100.0
0,111,TTQW,uctun,FR,gaze_tmopt,0,10100.0
0,111,TTQW,uctun,FR,none,164,10100.0
0,112,TTQW,uctun,FL,total,1108,9310.010000000002
0,112,TTQW,uctun,FL,gaze_fw,927,9310.010000000002
0,112,TTQW,uctun,FL,gaze_ic,0,9310.010000000002
0,112,TTQW,uctun,FL,gaze_lm,0,9310.010000000002
0,112,TTQW,uctun,FL,gaze_lmopt,2,9310.010000000002
0,112,TTQW,uctun,FL,gaze_tm,0,9310.010000000002
0,112,TTQW,uctun,FL,gaze_tmopt,0,9310.010000000002
0,112,TTQW,uctun,FL,none,180,9310.010000000002
0,113,TTQW,uctun,BL,total,1140,9576.6640625
0,113,TTQW,uctun,BL,gaze_fw,891,9576.6640625
0,113,TTQW,uctun,BL,gaze_ic,0,9576.6640625
0,113,TTQW,uctun,BL,gaze_lm,0,9576.6640625
0,113,TTQW,uctun,BL,gaze_lmopt,0,9576.6640625
0,113,TTQW,uctun,BL,gaze_tm,0,9576.6640625
0,113,TTQW,uctun,BL,gaze_tmopt,1,9576.6640625
0,113,TTQW,uctun,BL,none,249,9576.6640625
0,114,TTQW,uctun,BR,total,1148,9653.328125
0,114,TTQW,uctun,BR,gaze_fw,874,9653.328125
0,114,TTQW,uctun,BR,gaze_ic,0,9653.328125
0,114,TTQW,uctun,BR,gaze_lm,0,9653.328125
0,114,TTQW,uctun,BR,gaze_lmopt,0,9653.328125
0,114,TTQW,uctun,BR,gaze_tm,3,9653.328125
0,114,TTQW,uctun,BR,gaze_tmopt,160,9653.328125
0,114,TTQW,uctun,BR,none,115,9653.328125
0,115,TTQW,uctun,FRs,total,378,3200.0
0,115,TTQW,uctun,FRs,gaze_fw,369,3200.0
0,115,TTQW,uctun,FRs,gaze_ic,0,3200.0
0,115,TTQW,uctun,FRs,gaze_lm,0,3200.0
0,115,TTQW,uctun,FRs,gaze_lmopt,0,3200.0
0,115,TTQW,uctun,FRs,gaze_tm,0,3200.0
0,115,TTQW,uctun,FRs,gaze_tmopt,0,3200.0
0,115,TTQW,uctun,FRs,none,10,3200.0
0,116,TTQW,uctun,FL,total,1252,10540.0
0,116,TTQW,uctun,FL,gaze_fw,1095,10540.0
0,116,TTQW,uctun,FL,gaze_ic,0,10540.0
0,116,TTQW,uctun,FL,gaze_lm,0,10540.0
0,116,TTQW,uctun,FL,gaze_lmopt,4,10540.0
0,116,TTQW,uctun,FL,gaze_tm,0,10540.0
0,116,TTQW,uctun,FL,gaze_tmopt,0,10540.0
0,116,TTQW,uctun,FL,none,153,10540.0
0,117,TTQW,uctun,BL,total,1164,9820.0
0,117,TTQW,uctun,BL,gaze_fw,815,9820.0
0,117,TTQW,uctun,BL,gaze_ic,0,9820.0
0,117,TTQW,uctun,BL,gaze_lm,0,9820.0
0,117,TTQW,uctun,BL,gaze_lmopt,0,9820.0
0,117,TTQW,uctun,BL,gaze_tm,129,9820.0
0,117,TTQW,uctun,BL,gaze_tmopt,182,9820.0
0,117,TTQW,uctun,BL,none,178,9820.0
0,118,TTQW,uctun,FRs,total,394,3320.0
0,118,TTQW,uctun,FRs,gaze_fw,394,3320.0
0,118,TTQW,uctun,FRs,gaze_ic,0,3320.0
0,118,TTQW,uctun,FRs,gaze_lm,0,3320.0
0,118,TTQW,uctun,FRs,gaze_lmopt,0,3320.0
0,118,TTQW,uctun,FRs,gaze_tm,0,3320.0
0,118,TTQW,uctun,FRs,gaze_tmopt,0,3320.0
0,118,TTQW,uctun,FRs,none,1,3320.0
0,119,TTQW,uctun,BR,total,1163,9743.328125
0,119,TTQW,uctun,BR,gaze_fw,971,9743.328125
0,119,TTQW,uctun,BR,gaze_ic,0,9743.328125
0,119,TTQW,uctun,BR,gaze_lm,0,9743.328125
0,119,TTQW,uctun,BR,gaze_lmopt,0,9743.328125
0,119,TTQW,uctun,BR,gaze_tm,47,9743.328125
0,119,TTQW,uctun,BR,gaze_tmopt,66,9743.328125
0,119,TTQW,uctun,BR,none,131,9743.328125
0,120,TTQW,uctun,BL,total,1168,9823.328125
0,120,TTQW,uctun,BL,gaze_fw,723,9823.328125
0,120,TTQW,uctun,BL,gaze_ic,0,9823.328125
0,120,TTQW,uctun,BL,gaze_lm,0,9823.328125
0,120,TTQW,uctun,BL,gaze_lmopt,3,9823.328125
0,120,TTQW,uctun,BL,gaze_tm,103,9823.328125
0,120,TTQW,uctun,BL,gaze_tmopt,145,9823.328125
0,120,TTQW,uctun,BL,none,298,9823.328125
0,121,TTQW,uctun,BR,total,997,8383.328125
0,121,TTQW,uctun,BR,gaze_fw,656,8383.328125
0,121,TTQW,uctun,BR,gaze_ic,0,8383.328125
0,121,TTQW,uctun,BR,gaze_lm,0,8383.328125
0,121,TTQW,uctun,BR,gaze_lmopt,0,8383.328125
0,121,TTQW,uctun,BR,gaze_tm,0,8383.328125
0,121,TTQW,uctun,BR,gaze_tmopt,86,8383.328125
0,121,TTQW,uctun,BR,none,256,8383.328125
0,122,TTQW,uctun,FR,total,1415,11900.01000000001
0,122,TTQW,uctun,FR,gaze_fw,1361,11900.01000000001
0,122,TTQW,uctun,FR,gaze_ic,0,11900.01000000001
0,122,TTQW,uctun,FR,gaze_lm,0,11900.01000000001
0,122,TTQW,uctun,FR,gaze_lmopt,52,11900.01000000001
0,122,TTQW,uctun,FR,gaze_tm,0,11900.01000000001
0,122,TTQW,uctun,FR,gaze_tmopt,7,11900.01000000001
0,122,TTQW,uctun,FR,none,3,11900.01000000001
0,123,TTQW,uctun,FR,total,1232,10360.0
0,123,TTQW,uctun,FR,gaze_fw,1085,10360.0
0,123,TTQW,uctun,FR,gaze_ic,0,10360.0
0,123,TTQW,uctun,FR,gaze_lm,45,10360.0
0,123,TTQW,uctun,FR,gaze_lmopt,56,10360.0
0,123,TTQW,uctun,FR,gaze_tm,0,10360.0
0,123,TTQW,uctun,FR,gaze_tmopt,0,10360.0
0,123,TTQW,uctun,FR,none,92,10360.0
0,83,TTQW,noucfog,FL,total,1012,8520.0
0,83,TTQW,noucfog,FL,gaze_fw,866,8520.0
0,83,TTQW,noucfog,FL,gaze_ic,4,8520.0
0,83,TTQW,noucfog,FL,gaze_lm,0,8520.0
0,83,TTQW,noucfog,FL,gaze_lmopt,0,8520.0
0,83,TTQW,noucfog,FL,gaze_tm,0,8520.0
0,83,TTQW,noucfog,FL,gaze_tmopt,0,8520.0
0,83,TTQW,noucfog,FL,none,143,8520.0
0,84,TTQW,noucfog,FR,total,1830,15370.0
0,84,TTQW,noucfog,FR,gaze_fw,1616,15370.0
0,84,TTQW,noucfog,FR,gaze_ic,9,15370.0
0,84,TTQW,noucfog,FR,gaze_lm,0,15370.0
0,84,TTQW,noucfog,FR,gaze_lmopt,0,15370.0
0,84,TTQW,noucfog,FR,gaze_tm,0,15370.0
