,nr,participant,run,direction,surface,count
0,480,TTVN,nouctun,BL,gaze_tm,16
0,480,TTVN,nouctun,BL,gaze_tmopt,25
0,480,TTVN,nouctun,BL,none,554
0,481,TTVN,nouctun,BR,total,1100
0,481,TTVN,nouctun,BR,gaze_fw,962
0,481,TTVN,nouctun,BR,gaze_ic,82
0,481,TTVN,nouctun,BR,gaze_lm,2
0,481,TTVN,nouctun,BR,gaze_lmopt,24
0,481,TTVN,nouctun,BR,gaze_tm,0
0,481,TTVN,nouctun,BR,gaze_tmopt,0
0,481,TTVN,nouctun,BR,none,33
0,482,TTVN,nouctun,FR,total,1165
0,482,TTVN,nouctun,FR,gaze_fw,1065
0,482,TTVN,nouctun,FR,gaze_ic,70
0,482,TTVN,nouctun,FR,gaze_lm,0
0,482,TTVN,nouctun,FR,gaze_lmopt,0
0,482,TTVN,nouctun,FR,gaze_tm,0
0,482,TTVN,nouctun,FR,gaze_tmopt,0
0,482,TTVN,nouctun,FR,none,30
0,483,TTVN,nouctun,FR,total,1101
0,483,TTVN,nouctun,FR,gaze_fw,967
0,483,TTVN,nouctun,FR,gaze_ic,60
0,483,TTVN,nouctun,FR,gaze_lm,12
0,483,TTVN,nouctun,FR,gaze_lmopt,32
0,483,TTVN,nouctun,FR,gaze_tm,0
0,483,TTVN,nouctun,FR,gaze_tmopt,0
0,483,TTVN,nouctun,FR,none,43
0,484,TTVN,uctun,FL,total,1063
0,484,TTVN,uctun,FL,gaze_fw,935
0,484,TTVN,uctun,FL,gaze_ic,49
0,484,TTVN,uctun,FL,gaze_lm,17
0,484,TTVN,uctun,FL,gaze_lmopt,33
0,484,TTVN,uctun,FL,gaze_tm,0
0,484,TTVN,uctun,FL,gaze_tmopt,19
0,484,TTVN,uctun,FL,none,48
0,485,TTVN,uctun,FR,total,1144
0,485,TTVN,uctun,FR,gaze_fw,1068
0,485,TTVN,uctun,FR,gaze_ic,0
0,485,TTVN,uctun,FR,gaze_lm,36
0,485,TTVN,uctun,FR,gaze_lmopt,56
0,485,TTVN,uctun,FR,gaze_tm,0
0,485,TTVN,uctun,FR,gaze_tmopt,0
0,485,TTVN,uctun,FR,none,21
0,486,TTVN,uctun,FL,total,1212
0,486,TTVN,uctun,FL,gaze_fw,966
0,486,TTVN,uctun,FL,gaze_ic,240
0,486,TTVN,uctun,FL,gaze_lm,0
0,486,TTVN,uctun,FL,gaze_lmopt,0
0,486,TTVN,uctun,FL,gaze_tm,0
0,486,TTVN,uctun,FL,gaze_tmopt,0
0,486,TTVN,uctun,FL,none,6
0,487,TTVN,uctun,BL,total,1132
0,487,TTVN,uctun,BL,gaze_fw,788
0,487,TTVN,uctun,BL,gaze_ic,269
0,487,TTVN,uctun,BL,gaze_lm,0
0,487,TTVN,uctun,BL,gaze_lmopt,0
0,487,TTVN,uctun,BL,gaze_tm,57
0,487,TTVN,uctun,BL,gaze_tmopt,59
0,487,TTVN,uctun,BL,none,16
0,488,TTVN,uctun,BR,total,1136
0,488,TTVN,uctun,BR,gaze_fw,787
0,488,TTVN,uctun,BR,gaze_ic,139
0,488,TTVN,uctun,BR,gaze_lm,19
0,488,TTVN,uctun,BR,gaze_lmopt,44
0,488,TTVN,uctun,BR,gaze_tm,85
0,488,TTVN,uctun,BR,gaze_tmopt,88
0,488,TTVN,uctun,BR,none,81
0,489,TTVN,uctun,FRs,total,386
0,489,TTVN,uctun,FRs,gaze_fw,387
0,489,TTVN,uctun,FRs,gaze_ic,0
0,489,TTVN,uctun,FRs,gaze_lm,0
0,489,TTVN,uctun,FRs,gaze_lmopt,0
0,489,TTVN,uctun,FRs,gaze_tm,0
0,489,TTVN,uctun,FRs,gaze_tmopt,0
0,489,TTVN,uctun,FRs,none,0
0,490,TTVN,uctun,FL,total,1487
0,490,TTVN,uctun,FL,gaze_fw,1169
0,490,TTVN,uctun,FL,gaze_ic,291
0,490,TTVN,uctun,FL,gaze_lm,0
0,490,TTVN,uctun,FL,gaze_lmopt,0
0,490,TTVN,uctun,FL,gaze_tm,0
0,490,TTVN,uctun,FL,gaze_tmopt,0
0,490,TTVN,uctun,FL,none,28
0,491,TTVN,uctun,BL,total,1143
0,491,TTVN,uctun,BL,gaze_fw,974
0,491,TTVN,uctun,BL,gaze_ic,129
0,491,TTVN,uctun,BL,gaze_lm,0
0,491,TTVN,uctun,BL,gaze_lmopt,0
0,491,TTVN,uctun,BL,gaze_tm,27
0,491,TTVN,uctun,BL,gaze_tmopt,30
0,491,TTVN,uctun,BL,none,15
0,492,TTVN,uctun,FRs,total,394
0,492,TTVN,uctun,FRs,gaze_fw,345
0,492,TTVN,uctun,FRs,gaze_ic,49
0,492,TTVN,uctun,FRs,gaze_lm,0
0,492,TTVN,uctun,FRs,gaze_lmopt,0
0,492,TTVN,uctun,FRs,gaze_tm,0
0,492,TTVN,uctun,FRs,gaze_tmopt,0
0,492,TTVN,uctun,FRs,none,1
0,493,TTVN,uctun,BR,total,1136
0,493,TTVN,uctun,BR,gaze_fw,888
0,493,TTVN,uctun,BR,gaze_ic,142
0,493,TTVN,uctun,BR,gaze_lm,0
0,493,TTVN,uctun,BR,gaze_lmopt,0
0,493,TTVN,uctun,BR,gaze_tm,39
0,493,TTVN,uctun,BR,gaze_tmopt,39
0,493,TTVN,uctun,BR,none,69
0,494,TTVN,uctun,BL,total,1902
0,494,TTVN,uctun,BL,gaze_fw,1544
0,494,TTVN,uctun,BL,gaze_ic,244
0,494,TTVN,uctun,BL,gaze_lm,0
0,494,TTVN,uctun,BL,gaze_lmopt,0
0,494,TTVN,uctun,BL,gaze_tm,38
0,494,TTVN,uctun,BL,gaze_tmopt,39
0,494,TTVN,uctun,BL,none,77
0,495,TTVN,uctun,BR,total,1108
0,495,TTVN,uctun,BR,gaze_fw,922
0,495,TTVN,uctun,BR,gaze_ic,181
0,495,TTVN,uctun,BR,gaze_lm,0
0,495,TTVN,uctun,BR,gaze_lmopt,0
0,495,TTVN,uctun,BR,gaze_tm,0
0,495,TTVN,uctun,BR,gaze_tmopt,0
0,495,TTVN,uctun,BR,none,6
0,496,TTVN,uctun,FR,total,1635
0,496,TTVN,uctun,FR,gaze_fw,1480
0,496,TTVN,uctun,FR,gaze_ic,62
0,496,TTVN,uctun,FR,gaze_lm,30
0,496,TTVN,uctun,FR,gaze_lmopt,35
0,496,TTVN,uctun,FR,gaze_tm,0
0,496,TTVN,uctun,FR,gaze_tmopt,0
0,496,TTVN,uctun,FR,none,59
0,497,TTVN,uctun,FR,total,1519
0,497,TTVN,uctun,FR,gaze_fw,1330
0,497,TTVN,uctun,FR,gaze_ic,105
0,497,TTVN,uctun,FR,gaze_lm,39
0,497,TTVN,uctun,FR,gaze_lmopt,53
0,497,TTVN,uctun,FR,gaze_tm,0
0,497,TTVN,uctun,FR,gaze_tmopt,0
0,497,TTVN,uctun,FR,none,31
0,456,TTVN,noucfog,FL,total,1040
0,456,TTVN,noucfog,FL,gaze_fw,947
0,456,TTVN,noucfog,FL,gaze_ic,89
0,456,TTVN,noucfog,FL,gaze_lm,0
0,456,TTVN,noucfog,FL,gaze_lmopt,0
0,456,TTVN,noucfog,FL,gaze_tm,0
0,456,TTVN,noucfog,FL,gaze_tmopt,0
0,456,TTVN,noucfog,FL,none,5
0,457,TTVN,noucfog,FR,total,1694
0,457,TTVN,noucfog,FR,gaze_fw,1480
0,457,TTVN,noucfog,FR,gaze_ic,59
0,457,TTVN,noucfog,FR,gaze_lm,26
0,457,TTVN,noucfog,FR,gaze_lmopt,78
0,457,TTVN,noucfog,FR,gaze_tm,24
0,457,TTVN,noucfog,FR,gaze_tmopt,24
0,457,TTVN,noucfog,FR,none,55
0,458,TTVN,noucfog,FL,total,1029
0,458,TTVN,noucfog,FL,gaze_fw,954
0,458,TTVN,noucfog,FL,gaze_ic,55
0,458,TTVN,noucfog,FL,gaze_lm,0
0,458,TTVN,noucfog,FL,gaze_lmopt,0
0,458,TTVN,noucfog,FL,gaze_tm,0
0,458,TTVN,noucfog,FL,gaze_tmopt,0
0,458,TTVN,noucfog,FL,none,23
0,459,TTVN,noucfog,BL,total,1104
0,459,TTVN,noucfog,BL,gaze_fw,1024
0,459,TTVN,noucfog,BL,gaze_ic,57
0,459,TTVN,noucfog,BL,gaze_lm,0
0,459,TTVN,noucfog,BL,gaze_lmopt,0
0,459,TTVN,noucfog,BL,gaze_tm,0
0,459,TTVN,noucfog,BL,gaze_tmopt,0
0,459,TTVN,noucfog,BL,none,24
0,460,TTVN,noucfog,BR,total,1104
0,460,TTVN,noucfog,BR,gaze_fw,890
0,460,TTVN,noucfog,BR,gaze_ic,77
0,460,TTVN,noucfog,BR,gaze_lm,0
0,460,TTVN,noucfog,BR,gaze_lmopt,0
0,460,TTVN,noucfog,BR,gaze_tm,80
0,460,TTVN,noucfog,BR,gaze_tmopt,86
0,460,TTVN,noucfog,BR,none,58
0,461,TTVN,noucfog,FRs,total,390
0,461,TTVN,noucfog,FRs,gaze_fw,217
0,461,TTVN,noucfog,FRs,gaze_ic,4
0,461,TTVN,noucfog,FRs,gaze_lm,55
0,461,TTVN,noucfog,FRs,gaze_lmopt,63
0,461,TTVN,noucfog,FRs,gaze_tm,21
0,461,TTVN,noucfog,FRs,gaze_tmopt,23
0,461,TTVN,noucfog,FRs,none,86
0,462,TTVN,noucfog,FL,total,1064
0,462,TTVN,noucfog,FL,gaze_fw,975
0,462,TTVN,noucfog,FL,gaze_ic,70
0,462,TTVN,noucfog,FL,gaze_lm,0
0,462,TTVN,noucfog,FL,gaze_lmopt,0
0,462,TTVN,noucfog,FL,gaze_tm,0
0,462,TTVN,noucfog,FL,gaze_tmopt,0
0,462,TTVN,noucfog,FL,none,20
0,463,TTVN,noucfog,BL,total,1164
0,463,TTVN,noucfog,BL,gaze_fw,1021
0,463,TTVN,noucfog,BL,gaze_ic,58
0,463,TTVN,noucfog,BL,gaze_lm,0
0,463,TTVN,noucfog,BL,gaze_lmopt,0
0,463,TTVN,noucfog,BL,gaze_tm,47
0,463,TTVN,noucfog,BL,gaze_tmopt,48
0,463,TTVN,noucfog,BL,none,38
0,464,TTVN,noucfog,FRs,total,382
0,464,TTVN,noucfog,FRs,gaze_fw,314
0,464,TTVN,noucfog,FRs,gaze_ic,0
0,464,TTVN,noucfog,FRs,gaze_lm,60
0,464,TTVN,noucfog,FRs,gaze_lmopt,62
0,464,TTVN,noucfog,FRs,gaze_tm,0
0,464,TTVN,noucfog,FRs,gaze_tmopt,0
0,464,TTVN,noucfog,FRs,none,7
0,465,TTVN,noucfog,BR,total,1152
0,465,TTVN,noucfog,BR,gaze_fw,907
0,465,TTVN,noucfog,BR,gaze_ic,122
0,465,TTVN,noucfog,BR,gaze_lm,0
0,465,TTVN,noucfog,BR,gaze_lmopt,0
0,465,TTVN,noucfog,BR,gaze_tm,82
0,465,TTVN,noucfog,BR,gaze_tmopt,86
0,465,TTVN,noucfog,BR,none,41
0,466,TTVN,noucfog,BL,total,1156
0,466,TTVN,noucfog,BL,gaze_fw,934
0,466,TTVN,noucfog,BL,gaze_ic,90
0,466,TTVN,noucfog,BL,gaze_lm,0
0,466,TTVN,noucfog,BL,gaze_lmopt,2
0,466,TTVN,noucfog,BL,gaze_tm,99
0,466,TTVN,noucfog,BL,gaze_tmopt,102
0,466,TTVN,noucfog,BL,none,33
0,467,TTVN,noucfog,BR,total,1108
0,467,TTVN,noucfog,BR,gaze_fw,869
0,467,TTVN,noucfog,BR,gaze_ic,136
0,467,TTVN,noucfog,BR,gaze_lm,0
0,467,TTVN,noucfog,BR,gaze_lmopt,0
0,467,TTVN,noucfog,BR,gaze_tm,56
0,467,TTVN,noucfog,BR,gaze_tmopt,60
0,467,TTVN,noucfog,BR,none,47
0,468,TTVN,noucfog,FR,total,1168
0,468,TTVN,noucfog,FR,gaze_fw,993
0,468,TTVN,noucfog,FR,gaze_ic,2
0,468,TTVN,noucfog,FR,gaze_lm,116
0,468,TTVN,noucfog,FR,gaze_lmopt,118
0,468,TTVN,noucfog,FR,gaze_tm,0
0,468,TTVN,noucfog,FR,gaze_tmopt,0
0,468,TTVN,noucfog,FR,none,57
0,469,TTVN,noucfog,FR,total,1311
0,469,TTVN,noucfog,FR,gaze_fw,1237
0,469,TTVN,noucfog,FR,gaze_ic,0
0,469,TTVN,noucfog,FR,gaze_lm,57
0,469,TTVN,noucfog,FR,gaze_lmopt,61
0,469,TTVN,noucfog,FR,gaze_tm,0
0,469,TTVN,noucfog,FR,gaze_tmopt,0
0,469,TTVN,noucfog,FR,none,14
0,207,TTVN,ucrain,F,total,1012
0,207,TTVN,ucrain,F,gaze_fw,691
0,207,TTVN,ucrain,F,gaze_ic,109
0,207,TTVN,ucrain,F,gaze_lm,97
0,207,TTVN,ucrain,F,gaze_lmopt,183
0,207,TTVN,ucrain,F,gaze_tm,0
0,207,TTVN,ucrain,F,gaze_tmopt,0
0,207,TTVN,ucrain,F,none,31
0,208,TTVN,ucrain,F,total,0
0,208,TTVN,ucrain,F,gaze_fw,0
0,208,TTVN,ucrain,F,gaze_ic,0
0,208,TTVN,ucrain,F,gaze_lm,0
0,208,TTVN,ucrain,F,gaze_lmopt,0
0,208,TTVN,ucrain,F,gaze_tm,0
0,208,TTVN,ucrain,F,gaze_tmopt,0
0,208,TTVN,ucrain,F,none,0
0,209,TTVN,ucrain,F,total,1104
0,209,TTVN,ucrain,F,gaze_fw,657
0,209,TTVN,ucrain,F,gaze_ic,285
0,209,TTVN,ucrain,F,gaze_lm,112
0,209,TTVN,ucrain,F,gaze_lmopt,118
0,209,TTVN,ucrain,F,gaze_tm,0
0,209,TTVN,ucrain,F,gaze_tmopt,0
0,209,TTVN,ucrain,F,none,46
0,210,TTVN,ucrain,F,total,1052
0,210,TTVN,ucrain,F,gaze_fw,642
0,210,TTVN,ucrain,F,gaze_ic,390
0,210,TTVN,ucrain,F,gaze_lm,0
0,210,TTVN,ucrain,F,gaze_lmopt,0
0,210,TTVN,ucrain,F,gaze_tm,0
0,210,TTVN,ucrain,F,gaze_tmopt,0
0,210,TTVN,ucrain,F,none,22
0,211,TTVN,ucrain,F,total,1052
0,211,TTVN,ucrain,F,gaze_fw,542
0,211,TTVN,ucrain,F,gaze_ic,422
0,211,TTVN,ucrain,F,gaze_lm,0
0,211,TTVN,ucrain,F,gaze_lmopt,0
0,211,TTVN,ucrain,F,gaze_tm,58
0,211,TTVN,ucrain,F,gaze_tmopt,60
0,211,TTVN,ucrain,F,none,31
0,212,TTVN,ucrain,B,total,0
0,212,TTVN,ucrain,B,gaze_fw,0
0,212,TTVN,ucrain,B,gaze_ic,0
0,212,TTVN,ucrain,B,gaze_lm,0
0,212,TTVN,ucrain,B,gaze_lmopt,0
0,212,TTVN,ucrain,B,gaze_tm,0
0,212,TTVN,ucrain,B,gaze_tmopt,0
0,212,TTVN,ucrain,B,none,0
0,213,TTVN,ucrain,B,total,1136
0,213,TTVN,ucrain,B,gaze_fw,400
0,213,TTVN,ucrain,B,gaze_ic,384
0,213,TTVN,ucrain,B,gaze_lm,0
0,213,TTVN,ucrain,B,gaze_lmopt,0
0,213,TTVN,ucrain,B,gaze_tm,314
0,213,TTVN,ucrain,B,gaze_tmopt,317
0,213,TTVN,ucrain,B,none,41
0,214,TTVN,ucrain,B,total,1168
0,214,TTVN,ucrain,B,gaze_fw,588
0,214,TTVN,ucrain,B,gaze_ic,186
0,214,TTVN,ucrain,B,gaze_lm,0
0,214,TTVN,ucrain,B,gaze_lmopt,0
0,214,TTVN,ucrain,B,gaze_tm,344
0,214,TTVN,ucrain,B,gaze_tmopt,352
0,214,TTVN,ucrain,B,none,53
0,215,TTVN,ucrain,B,total,1264
0,215,TTVN,ucrain,B,gaze_fw,700
0,215,TTVN,ucrain,B,gaze_ic,213
0,215,TTVN,ucrain,B,gaze_lm,0
0,215,TTVN,ucrain,B,gaze_lmopt,3
0,215,TTVN,ucrain,B,gaze_tm,298
0,215,TTVN,ucrain,B,gaze_tmopt,370
0,215,TTVN,ucrain,B,none,51
0,198,TTVN,noucrain,F,total,992
0,198,TTVN,noucrain,F,gaze_fw,702
0,198,TTVN,noucrain,F,gaze_ic,158
0,198,TTVN,noucrain,F,gaze_lm,65
0,198,TTVN,noucrain,F,gaze_lmopt,70
0,198,TTVN,noucrain,F,gaze_tm,42
0,198,TTVN,noucrain,F,gaze_tmopt,43
0,198,TTVN,noucrain,F,none,21
0,199,TTVN,noucrain,F,total,0
0,199,TTVN,noucrain,F,gaze_fw,0
0,199,TTVN,noucrain,F,gaze_ic,0
0,199,TTVN,noucrain,F,gaze_lm,0
0,199,TTVN,noucrain,F,gaze_lmopt,0
0,199,TTVN,noucrain,F,gaze_tm,0
0,199,TTVN,noucrain,F,gaze_tmopt,0
0,199,TTVN,noucrain,F,none,0
0,200,TTVN,noucrain,F,total,1108
0,200,TTVN,noucrain,F,gaze_fw,403
0,200,TTVN,noucrain,F,gaze_ic,610
0,200,TTVN,noucrain,F,gaze_lm,0
0,200,TTVN,noucrain,F,gaze_lmopt,0
0,200,TTVN,noucrain,F,gaze_tm,72
0,200,TTVN,noucrain,F,gaze_tmopt,76
0,200,TTVN,noucrain,F,none,20
0,201,TTVN,noucrain,F,total,1128
0,201,TTVN,noucrain,F,gaze_fw,822
0,201,TTVN,noucrain,F,gaze_ic,237
0,201,TTVN,noucrain,F,gaze_lm,0
0,201,TTVN,noucrain,F,gaze_lmopt,0
0,201,TTVN,noucrain,F,gaze_tm,45
0,201,TTVN,noucrain,F,gaze_tmopt,47
0,201,TTVN,noucrain,F,none,25
0,202,TTVN,noucrain,F,total,1088
0,202,TTVN,noucrain,F,gaze_fw,733
0,202,TTVN,noucrain,F,gaze_ic,343
0,202,TTVN,noucrain,F,gaze_lm,0
0,202,TTVN,noucrain,F,gaze_lmopt,0
0,202,TTVN,noucrain,F,gaze_tm,0
0,202,TTVN,noucrain,F,gaze_tmopt,0
0,202,TTVN,noucrain,F,none,13
0,203,TTVN,noucrain,B,total,0
0,203,TTVN,noucrain,B,gaze_fw,0
0,203,TTVN,noucrain,B,gaze_ic,0
0,203,TTVN,noucrain,B,gaze_lm,0
0,203,TTVN,noucrain,B,gaze_lmopt,0
0,203,TTVN,noucrain,B,gaze_tm,0
0,203,TTVN,noucrain,B,gaze_tmopt,0
0,203,TTVN,noucrain,B,none,0
0,204,TTVN,noucrain,B,total,1172
0,204,TTVN,noucrain,B,gaze_fw,538
0,204,TTVN,noucrain,B,gaze_ic,618
0,204,TTVN,noucrain,B,gaze_lm,0
0,204,TTVN,noucrain,B,gaze_lmopt,0
0,204,TTVN,noucrain,B,gaze_tm,0
0,204,TTVN,noucrain,B,gaze_tmopt,0
0,204,TTVN,noucrain,B,none,17
0,205,TTVN,noucrain,B,total,1161
0,205,TTVN,noucrain,B,gaze_fw,739
0,205,TTVN,noucrain,B,gaze_ic,327
0,205,TTVN,noucrain,B,gaze_lm,0
0,205,TTVN,noucrain,B,gaze_lmopt,0
0,205,TTVN,noucrain,B,gaze_tm,66
0,205,TTVN,noucrain,B,gaze_tmopt,69
0,205,TTVN,noucrain,B,none,30
0,206,TTVN,noucrain,B,total,1071
0,206,TTVN,noucrain,B,gaze_fw,455
0,206,TTVN,noucrain,B,gaze_ic,97
0,206,TTVN,noucrain,B,gaze_lm,0
0,206,TTVN,noucrain,B,gaze_lmopt,0
0,206,TTVN,noucrain,B,gaze_tm,336
0,206,TTVN,noucrain,B,gaze_tmopt,382
0,206,TTVN,noucrain,B,none,164
0,512,QPMS,nouctun,FL,total,1112
0,512,QPMS,nouctun,FL,gaze_fw,946
0,512,QPMS,nouctun,FL,gaze_ic,162
0,512,QPMS,nouctun,FL,gaze_lm,0
0,512,QPMS,nouctun,FL,gaze_lmopt,0
0,512,QPMS,nouctun,FL,gaze_tm,0
0,512,QPMS,nouctun,FL,gaze_tmopt,0
0,512,QPMS,nouctun,FL,none,5
0,513,QPMS,nouctun,FR,total,1060
0,513,QPMS,nouctun,FR,gaze_fw,866
0,513,QPMS,nouctun,FR,gaze_ic,114
0,513,QPMS,nouctun,FR,gaze_lm,17
0,513,QPMS,nouctun,FR,gaze_lmopt,18
0,513,QPMS,nouctun,FR,gaze_tm,30
0,513,QPMS,nouctun,FR,gaze_tmopt,34
0,513,QPMS,nouctun,FR,none,34
0,514,QPMS,nouctun,FL,total,1080
0,514,QPMS,nouctun,FL,gaze_fw,829
0,514,QPMS,nouctun,FL,gaze_ic,199
0,514,QPMS,nouctun,FL,gaze_lm,0
0,514,QPMS,nouctun,FL,gaze_lmopt,0
0,514,QPMS,nouctun,FL,gaze_tm,2
0,514,QPMS,nouctun,FL,gaze_tmopt,39
0,514,QPMS,nouctun,FL,none,16
0,515,QPMS,nouctun,BL,total,1037
0,515,QPMS,nouctun,BL,gaze_fw,877
0,515,QPMS,nouctun,BL,gaze_ic,125
0,515,QPMS,nouctun,BL,gaze_lm,0
0,515,QPMS,nouctun,BL,gaze_lmopt,0
0,515,QPMS,nouctun,BL,gaze_tm,32
0,515,QPMS,nouctun,BL,gaze_tmopt,38
0,515,QPMS,nouctun,BL,none,2
0,516,QPMS,nouctun,BR,total,1168
0,516,QPMS,nouctun,BR,gaze_fw,901
0,516,QPMS,nouctun,BR,gaze_ic,2
0,516,QPMS,nouctun,BR,gaze_lm,40
0,516,QPMS,nouctun,BR,gaze_lmopt,48
0,516,QPMS,nouctun,BR,gaze_tm,174
0,516,QPMS,nouctun,BR,gaze_tmopt,193
0,516,QPMS,nouctun,BR,none,39
0,517,QPMS,nouctun,FRs,total,374
0,517,QPMS,nouctun,FRs,gaze_fw,331
0,517,QPMS,nouctun,FRs,gaze_ic,1
0,517,QPMS,nouctun,FRs,gaze_lm,0
0,517,QPMS,nouctun,FRs,gaze_lmopt,35
0,517,QPMS,nouctun,FRs,gaze_tm,0
0,517,QPMS,nouctun,FRs,gaze_tmopt,0
0,517,QPMS,nouctun,FRs,none,8
0,518,QPMS,nouctun,FL,total,1200
0,518,QPMS,nouctun,FL,gaze_fw,1085
0,518,QPMS,nouctun,FL,gaze_ic,0
0,518,QPMS,nouctun,FL,gaze_lm,6
0,518,QPMS,nouctun,FL,gaze_lmopt,73
0,518,QPMS,nouctun,FL,gaze_tm,22
0,518,QPMS,nouctun,FL,gaze_tmopt,26
0,518,QPMS,nouctun,FL,none,18
0,519,QPMS,nouctun,BL,total,1092
0,519,QPMS,nouctun,BL,gaze_fw,796
0,519,QPMS,nouctun,BL,gaze_ic,67
0,519,QPMS,nouctun,BL,gaze_lm,33
0,519,QPMS,nouctun,BL,gaze_lmopt,109
0,519,QPMS,nouctun,BL,gaze_tm,54
0,519,QPMS,nouctun,BL,gaze_tmopt,134
0,519,QPMS,nouctun,BL,none,16
0,520,QPMS,nouctun,FRs,total,378
0,520,QPMS,nouctun,FRs,gaze_fw,315
0,520,QPMS,nouctun,FRs,gaze_ic,62
0,520,QPMS,nouctun,FRs,gaze_lm,0
0,520,QPMS,nouctun,FRs,gaze_lmopt,0
0,520,QPMS,nouctun,FRs,gaze_tm,0
0,520,QPMS,nouctun,FRs,gaze_tmopt,0
0,520,QPMS,nouctun,FRs,none,3
0,521,QPMS,nouctun,BR,total,1137
0,521,QPMS,nouctun,BR,gaze_fw,947
0,521,QPMS,nouctun,BR,gaze_ic,70
0,521,QPMS,nouctun,BR,gaze_lm,0
0,521,QPMS,nouctun,BR,gaze_lmopt,0
0,521,QPMS,nouctun,BR,gaze_tm,80
0,521,QPMS,nouctun,BR,gaze_tmopt,86
0,521,QPMS,nouctun,BR,none,41
0,522,QPMS,nouctun,BL,total,1793
0,522,QPMS,nouctun,BL,gaze_fw,1535
0,522,QPMS,nouctun,BL,gaze_ic,83
0,522,QPMS,nouctun,BL,gaze_lm,21
0,522,QPMS,nouctun,BL,gaze_lmopt,70
0,522,QPMS,nouctun,BL,gaze_tm,54
0,522,QPMS,nouctun,BL,gaze_tmopt,69
0,522,QPMS,nouctun,BL,none,43
0,523,QPMS,nouctun,BR,total,1203
0,523,QPMS,nouctun,BR,gaze_fw,922
0,523,QPMS,nouctun,BR,gaze_ic,120
0,523,QPMS,nouctun,BR,gaze_lm,9
0,523,QPMS,nouctun,BR,gaze_lmopt,32
0,523,QPMS,nouctun,BR,gaze_tm,74
0,523,QPMS,nouctun,BR,gaze_tmopt,101
0,523,QPMS,nouctun,BR,none,39
0,524,QPMS,nouctun,FR,total,1083
0,524,QPMS,nouctun,FR,gaze_fw,930
0,524,QPMS,nouctun,FR,gaze_ic,135
0,524,QPMS,nouctun,FR,gaze_lm,0
0,524,QPMS,nouctun,FR,gaze_lmopt,0
0,524,QPMS,nouctun,FR,gaze_tm,0
0,524,QPMS,nouctun,FR,gaze_tmopt,0
0,524,QPMS,nouctun,FR,none,19
0,525,QPMS,nouctun,FR,total,1077
0,525,QPMS,nouctun,FR,gaze_fw,1008
0,525,QPMS,nouctun,FR,gaze_ic,49
0,525,QPMS,nouctun,FR,gaze_lm,0
0,525,QPMS,nouctun,FR,gaze_lmopt,0
0,525,QPMS,nouctun,FR,gaze_tm,16
0,525,QPMS,nouctun,FR,gaze_tmopt,39
0,525,QPMS,nouctun,FR,none,3
0,526,QPMS,uctun,FL,total,1247
0,526,QPMS,uctun,FL,gaze_fw,1197
0,526,QPMS,uctun,FL,gaze_ic,23
0,526,QPMS,uctun,FL,gaze_lm,0
0,526,QPMS,uctun,FL,gaze_lmopt,0
0,526,QPMS,uctun,FL,gaze_tm,0
0,526,QPMS,uctun,FL,gaze_tmopt,0
0,526,QPMS,uctun,FL,none,28
0,527,QPMS,uctun,FR,total,1140
0,527,QPMS,uctun,FR,gaze_fw,1106
0,527,QPMS,uctun,FR,gaze_ic,15
0,527,QPMS,uctun,FR,gaze_lm,0
0,527,QPMS,uctun,FR,gaze_lmopt,0
0,527,QPMS,uctun,FR,gaze_tm,0
0,527,QPMS,uctun,FR,gaze_tmopt,0
0,527,QPMS,uctun,FR,none,20
0,528,QPMS,uctun,FL,total,1224
0,528,QPMS,uctun,FL,gaze_fw,991
0,528,QPMS,uctun,FL,gaze_ic,0
0,528,QPMS,uctun,FL,gaze_lm,53
0,528,QPMS,uctun,FL,gaze_lmopt,54
0,528,QPMS,uctun,FL,gaze_tm,82
0,528,QPMS,uctun,FL,gaze_tmopt,125
0,528,QPMS,uctun,FL,none,61
0,529,QPMS,uctun,BL,total,1180
0,529,QPMS,uctun,BL,gaze_fw,924
0,529,QPMS,uctun,BL,gaze_ic,88
0,529,QPMS,uctun,BL,gaze_lm,0
0,529,QPMS,uctun,BL,gaze_lmopt,1
0,529,QPMS,uctun,BL,gaze_tm,124
0,529,QPMS,uctun,BL,gaze_tmopt,155
0,529,QPMS,uctun,BL,none,22
0,530,QPMS,uctun,BR,total,1135
0,530,QPMS,uctun,BR,gaze_fw,810
0,530,QPMS,uctun,BR,gaze_ic,105
0,530,QPMS,uctun,BR,gaze_lm,0
0,530,QPMS,uctun,BR,gaze_lmopt,0
0,530,QPMS,uctun,BR,gaze_tm,100
0,530,QPMS,uctun,BR,gaze_tmopt,155
0,530,QPMS,uctun,BR,none,75
0,531,QPMS,uctun,FRs,total,394
0,531,QPMS,uctun,FRs,gaze_fw,316
0,531,QPMS,uctun,FRs,gaze_ic,21
0,531,QPMS,uctun,FRs,gaze_lm,34
0,531,QPMS,uctun,FRs,gaze_lmopt,43
0,531,QPMS,uctun,FRs,gaze_tm,0
0,531,QPMS,uctun,FRs,gaze_tmopt,0
0,531,QPMS,uctun,FRs,none,15
0,532,QPMS,uctun,FL,total,1356
0,532,QPMS,uctun,FL,gaze_fw,1128
0,532,QPMS,uctun,FL,gaze_ic,85
0,532,QPMS,uctun,FL,gaze_lm,24
0,532,QPMS,uctun,FL,gaze_lmopt,27
