,angle_front,angle_rear,b1,b2,b3,b4,muf,mur,pBL,pBM,pBR,pFL,pFM,pFR,t_eye,t_python,t_silab,ttcBL,ttcBM,ttcBR,ttcCL,ttcCR,ttcFL,ttcFM,ttcFR,vEgo
2548,-56.66853666305542,172.0527541637421,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16216.834537,1542038733.264672,40166.66796875,inf,inf,inf,inf,inf,inf,inf,inf,33.899974822998054
2549,-52.82917499542236,167.4616229534149,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16216.834537,1542038733.281397,40183.34375,inf,inf,inf,inf,inf,inf,inf,inf,33.90171432495117
2550,-48.96245002746582,162.83751249313352,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16216.859737,1542038733.298377,40200.00390625,inf,inf,inf,inf,inf,inf,inf,inf,33.90334701538086
2551,-45.175950527191155,158.30879926681519,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16216.859737,1542038733.314873,40216.66796875,inf,inf,inf,inf,inf,inf,inf,inf,33.90415573120117
2552,-41.32644414901733,153.7056040763855,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16216.901737,1542038733.331638,40233.33203125,inf,inf,inf,inf,inf,inf,inf,inf,33.905685424804695
2553,-37.49920129776001,149.12876605987552,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16216.901737,1542038733.34835,40250.00390625,inf,inf,inf,inf,inf,inf,inf,inf,33.90710830688477
2554,-33.46155166625977,145.0,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16216.935337,1542038733.366118,40266.66796875,inf,inf,inf,inf,inf,inf,inf,inf,33.907791137695305
2555,-29.6734619140625,149.5297622680664,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16216.935337,1542038733.382628,40283.3359375,inf,inf,inf,inf,inf,inf,inf,inf,33.909069061279304
2556,-25.831961631774906,154.1236472129822,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16216.960537,1542038733.399359,40300.00390625,inf,inf,inf,inf,inf,inf,inf,inf,33.91024780273437
2557,-21.993257999420166,158.71399164199832,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16216.960537,1542038733.41608,40316.67578125,inf,inf,inf,inf,inf,inf,inf,inf,33.910831451416016
2558,-18.14512252807617,163.3158755302429,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.002537,1542038733.432938,40333.33984375,inf,inf,inf,inf,inf,inf,inf,inf,33.912002563476555
2559,-14.334275722503662,167.87291288375852,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.002537,1542038733.449533,40350.00390625,inf,inf,inf,inf,inf,inf,inf,inf,33.913162231445305
2560,-10.483617782592773,172.4778127670288,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.036137000001,1542038733.4663038,40366.67578125,inf,inf,inf,inf,inf,inf,inf,inf,33.913726806640625
2561,-6.640801429748535,177.0733368396759,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.036137000001,1542038733.483142,40383.3359375,inf,inf,inf,inf,inf,inf,inf,inf,33.914794921875
2562,-2.8182196617126465,181.6446018218994,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.069737,1542038733.499791,40400.00390625,inf,inf,inf,inf,inf,inf,inf,inf,33.915817260742195
2563,1.0260224342346191,186.24150276184082,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.069737,1542038733.516533,40416.671875,inf,inf,inf,inf,inf,inf,inf,inf,33.91632461547852
2564,4.882164001464844,190.85269689559937,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.103337,1542038733.53347,40433.33984375,inf,inf,inf,inf,inf,inf,inf,inf,33.91733169555664
2565,8.68544340133667,195.40062069892883,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.103337,1542038733.550036,40450.01171875,inf,inf,inf,inf,inf,inf,inf,inf,33.91834259033203
2566,12.529246807098387,199.99725937843326,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.128537,1542038733.566778,40466.671875,inf,inf,inf,inf,inf,inf,inf,inf,33.91884994506836
2567,16.370747089385983,204.590882062912,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.128537,1542038733.583607,40483.33984375,inf,inf,inf,inf,inf,inf,inf,inf,33.919857025146484
2568,20.219376087188717,209.19329047203064,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.162137000001,1542038733.60037,40500.00390625,inf,inf,inf,inf,inf,inf,inf,inf,33.920761108398445
2569,24.034883975982666,213.7560975551605,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.162137000001,1542038733.6169882,40516.67578125,inf,inf,inf,inf,inf,inf,inf,inf,33.921199798583984
2570,27.896783351898193,218.37417602539062,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.204137,1542038733.633925,40533.3359375,inf,inf,inf,inf,inf,inf,inf,inf,33.92206573486328
2571,31.70839786529541,222.93232798576355,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.204137,1542038733.650526,40550.00390625,inf,inf,inf,inf,inf,inf,inf,inf,33.922935485839844
2572,35.0,227.54653811454773,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.229337,1542038733.66734,40566.67578125,inf,inf,inf,inf,inf,inf,inf,inf,33.923377990722656
2573,31.163818836212158,232.13386654853818,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.229337,1542038733.684151,40583.33984375,inf,inf,inf,inf,inf,inf,inf,inf,33.924240112304695
2574,27.340798377990726,236.705721616745,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.262937000001,1542038733.7008052,40600.0078125,inf,inf,inf,inf,inf,inf,inf,inf,33.925121307373054
2575,23.499791622161865,241.29875421524048,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.262937000001,1542038733.717535,40616.671875,inf,inf,inf,inf,inf,inf,inf,inf,33.925559997558594
2576,19.645459651947018,245.9080469608307,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.304937,1542038733.7344449,40633.3359375,inf,inf,inf,inf,inf,inf,inf,inf,33.92644500732422
2577,15.838944911956787,250.4601013660431,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.304937,1542038733.751025,40650.01171875,inf,inf,inf,inf,inf,inf,inf,inf,33.927318572998054
2578,11.991028785705565,255.06172299385068,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.330137,1542038733.767785,40666.66796875,inf,inf,inf,inf,inf,inf,inf,inf,33.927757263183594
2579,8.153038024902344,259.65114951133734,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.330137,1542038733.784607,40683.33984375,inf,inf,inf,inf,inf,inf,inf,inf,33.92864227294922
2580,4.3316078186035165,264.22110319137573,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.372137,1542038733.8012528,40700.00390625,inf,inf,inf,inf,inf,inf,inf,inf,33.92951202392578
2581,0.4862141609191895,268.81964325904846,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.372137,1542038733.818002,40716.671875,inf,inf,inf,inf,inf,inf,inf,inf,33.92995071411133
2582,-3.363511562347412,273.42342853546137,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.405737000001,1542038733.834884,40733.34375,inf,inf,inf,inf,inf,inf,inf,inf,33.93082427978516
2583,-7.173042297363281,277.97908902168274,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.405737000001,1542038733.851476,40750.00390625,inf,inf,inf,inf,inf,inf,inf,inf,33.93170928955078
2584,-11.031980514526367,282.5,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.430937000001,1542038733.868288,40766.66796875,inf,inf,inf,inf,inf,inf,inf,inf,33.93214797973633
2585,-14.861526489257812,277.92067050933844,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.430937000001,1542038733.885076,40783.34375,inf,inf,inf,inf,inf,inf,inf,inf,33.93301773071289
2586,-18.687782287597656,273.345274925232,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.472937,1542038733.901765,40800.0078125,inf,inf,inf,inf,inf,inf,inf,inf,33.93390274047852
2587,-22.52253770828247,268.75938892364496,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.472937,1542038733.918468,40816.68359375,inf,inf,inf,inf,inf,inf,inf,inf,33.93433380126953
2588,-26.370673179626465,264.1575050354004,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.506537000001,1542038733.935349,40833.3359375,inf,inf,inf,inf,inf,inf,inf,inf,33.93518829345703
2589,-30.175597667694092,259.6076142787933,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.506537000001,1542038733.9519188,40850.0,inf,inf,inf,inf,inf,inf,inf,inf,33.936058044433594
2590,-34.026474952697754,255.00277996063232,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.531737000001,1542038733.968691,40866.671875,inf,inf,inf,inf,inf,inf,inf,inf,33.93649673461914
2591,-37.8642463684082,250.4136157035828,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.531737000001,1542038733.985517,40883.33203125,inf,inf,inf,inf,inf,inf,inf,inf,33.93735885620117
2592,-41.680192947387695,245.85054636001587,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.573737,1542038734.002153,40900.00390625,inf,inf,inf,inf,inf,inf,inf,inf,33.938236236572266
2593,-45.523064136505134,241.25528454780581,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.573737,1542038734.0188901,40916.68359375,inf,inf,inf,inf,inf,inf,inf,inf,33.93866729736328
2594,-49.36747074127197,236.65785908699038,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.598937,1542038734.035788,40933.3359375,inf,inf,inf,inf,inf,inf,inf,inf,33.939529418945305
2595,-53.16981792449951,232.11078763008118,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.598937,1542038734.052377,40950.0078125,inf,inf,inf,inf,inf,inf,inf,inf,33.94040679931641
2596,-57.02003717422485,227.5064778327942,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.640937,1542038734.069145,40966.66796875,inf,inf,inf,inf,inf,inf,inf,inf,33.940845489501946
2597,-60.85808277130127,222.9169857501984,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.640937,1542038734.085954,40983.3359375,inf,inf,inf,inf,inf,inf,inf,inf,33.941707611083984
2598,-64.67885494232178,218.34781885147092,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.674537,1542038734.1025949,41000.0078125,inf,inf,inf,inf,inf,inf,inf,inf,33.942581176757805
2599,-68.52583885192871,213.7476396560669,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.674537,1542038734.119359,41016.66796875,inf,inf,inf,inf,inf,inf,inf,inf,33.94301986694336
2600,-72.36777782440186,209.1532301902771,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.699737,1542038734.13622,41033.33984375,inf,inf,inf,inf,inf,inf,inf,inf,33.943904876708984
2601,-76.17500543594359,204.60058569908142,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.699737,1542038734.152807,41050.00390625,inf,inf,inf,inf,inf,inf,inf,inf,33.94477081298828
2602,-80.0,199.9904406070709,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.741737,1542038734.1695971,41066.671875,inf,inf,inf,inf,inf,inf,inf,inf,33.94520950317383
2603,-76.15877389907838,195.39681792259216,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.741737,1542038734.1864269,41083.33984375,inf,inf,inf,inf,inf,inf,inf,inf,33.946056365966804
2604,-72.34194993972778,190.83237171173096,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.766937,1542038734.203052,41100.0,inf,inf,inf,inf,inf,inf,inf,inf,33.946910858154304
2605,-68.50050449371338,186.2387490272522,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.766937,1542038734.219782,41116.671875,inf,inf,inf,inf,inf,inf,inf,inf,33.94734573364258
2606,-64.65724945068361,181.64270043373108,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.800537000001,1542038734.236633,41133.3359375,inf,inf,inf,inf,inf,inf,inf,inf,33.94822311401367
2607,-60.82682609558106,177.0620596408844,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.800537000001,1542038734.253319,41150.0078125,inf,inf,inf,inf,inf,inf,inf,inf,33.9490966796875
2608,-56.99848651885986,172.48391032218933,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.842537,1542038734.2699962,41166.671875,inf,inf,inf,inf,inf,inf,inf,inf,33.94952774047852
2609,-53.15292835235596,167.8851079940796,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.842537,1542038734.286842,41183.3359375,inf,inf,inf,inf,inf,inf,inf,inf,33.95038604736328
2610,-49.33703660964966,163.32177639007568,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.867737,1542038734.3034608,41200.00390625,inf,inf,inf,inf,inf,inf,inf,inf,33.951248168945305
2611,-45.485446453094475,158.71608972549436,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.867737,1542038734.320235,41216.67578125,inf,inf,inf,inf,inf,inf,inf,inf,33.951675415039055
2612,-41.62190198898315,154.09610986709598,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.909737,1542038734.337178,41233.33984375,inf,inf,inf,inf,inf,inf,inf,inf,33.952545166015625
2613,-37.826189994812005,149.55697178840637,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.909737,1542038734.353715,41250.00390625,inf,inf,inf,inf,inf,inf,inf,inf,33.95339584350586
2614,-33.97942543029785,145.0,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.934937,1542038734.370474,41266.66796875,inf,inf,inf,inf,inf,inf,inf,inf,33.953826904296875
2615,-30.141215324401852,149.58975434303284,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.934937,1542038734.387288,41283.34375,inf,inf,inf,inf,inf,inf,inf,inf,33.95467758178711
2616,-26.324610710144047,154.15361046791074,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.968537,1542038734.40391,41300.00390625,inf,inf,inf,inf,inf,inf,inf,inf,33.95553207397461
2617,-22.47713327407837,158.75464200973508,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16217.968537,1542038734.420665,41316.671875,inf,inf,inf,inf,inf,inf,inf,inf,33.95596694946289
2618,-18.631081581115726,163.35403442382812,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.010537,1542038734.437535,41333.41796875,inf,inf,inf,inf,inf,inf,inf,inf,33.956817626953125
2619,-14.824786186218262,167.9055643081665,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.010537,1542038734.454113,41350.0,inf,inf,inf,inf,inf,inf,inf,inf,33.957672119140625
2620,-10.975992679595947,172.50797271728516,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.035737,1542038734.4708788,41366.67578125,inf,inf,inf,inf,inf,inf,inf,inf,33.958106994628906
2621,-7.1343278884887695,177.1018576622009,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.035737,1542038734.487708,41383.34375,inf,inf,inf,inf,inf,inf,inf,inf,33.95896530151367
2622,-3.3117461204528813,181.6731882095337,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.077737,1542038734.504384,41400.0,inf,inf,inf,inf,inf,inf,inf,inf,33.959815979003906
2623,0.5198287963867188,186.25494360923767,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.077737,1542038734.521083,41416.671875,inf,inf,inf,inf,inf,inf,inf,inf,33.96023941040039
2624,4.347729682922363,190.83237171173096,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.102937,1542038734.537935,41433.34375,inf,inf,inf,inf,inf,inf,inf,inf,33.961074829101555
2625,8.15885066986084,195.3899335861206,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.102937,1542038734.554543,41450.0078125,inf,inf,inf,inf,inf,inf,inf,inf,33.96193313598633
2626,12.005395889282227,199.98985052108762,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.136537,1542038734.5712981,41466.671875,inf,inf,inf,inf,inf,inf,inf,inf,33.96234130859375
2627,15.846402645111086,204.58288311958316,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.136537,1542038734.588151,41483.3359375,inf,inf,inf,inf,inf,inf,inf,inf,33.963134765625
2628,19.655220508575443,209.13769125938416,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.178537,1542038734.604748,41500.0078125,inf,inf,inf,inf,inf,inf,inf,inf,33.963890075683594
2629,23.49809169769287,213.73321533203125,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.178537,1542038734.621485,41516.66796875,inf,inf,inf,inf,inf,inf,inf,inf,33.96427536010742
2630,27.358620166778564,218.34991693496704,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.195337000001,1542038734.6384199,41533.33984375,inf,inf,inf,inf,inf,inf,inf,inf,33.96502685546875
2631,31.164422035217285,222.90085673332214,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.195337000001,1542038734.6550062,41550.0078125,inf,inf,inf,inf,inf,inf,9.57121279060464,inf,33.96576690673828
2632,35.0,227.4999213218689,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.237337,1542038734.671758,41566.66796875,inf,inf,inf,inf,inf,inf,9.560899097159849,inf,33.96613311767578
2633,31.160144805908203,232.09190487861636,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.237337,1542038734.688591,41583.33984375,inf,inf,inf,inf,inf,inf,9.540282340746355,inf,33.966854095458984
2634,27.341456413269047,236.65831804275516,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.270937000001,1542038734.705226,41600.0078125,inf,inf,inf,inf,inf,inf,9.519700710312152,inf,33.96753692626953
2635,23.505055904388428,241.24584317207336,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.270937000001,1542038734.721935,41616.67578125,inf,inf,inf,inf,inf,inf,9.50940815897806,inf,33.967880249023445
2636,19.6530270576477,245.85211992263797,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.304537,1542038734.738831,41633.33984375,inf,inf,inf,inf,inf,inf,9.488853298833003,inf,33.96853256225586
2637,15.841686725616455,250.4099440574646,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.304537,1542038734.755431,41650.0078125,inf,inf,inf,inf,inf,inf,9.468339700934866,inf,33.96913909912109
2638,11.998157501220705,255.0059926509857,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.346537000001,1542038734.772171,41666.671875,inf,inf,inf,inf,inf,inf,9.458087643084577,inf,33.969436645507805
2639,8.15298318862915,259.6040081977844,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.346537000001,1542038734.7890232,41683.34375,inf,inf,inf,inf,inf,inf,9.437594345773675,inf,33.970020294189446
2640,4.330127239227295,264.17566657066345,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.371737000001,1542038734.805681,41700.00390625,inf,inf,inf,inf,inf,inf,9.417109082589096,inf,33.970596313476555
2641,0.4953169822692871,268.7612903118133,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.371737000001,1542038734.822383,41716.66796875,inf,inf,inf,inf,inf,inf,9.406887127535473,inf,33.97085952758789
2642,-3.3535313606262207,273.363698720932,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.405337,1542038734.8392859,41733.3359375,inf,inf,inf,inf,inf,inf,9.386438161598145,inf,33.97139358520508
2643,-7.157742977142334,277.91306495666504,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.405337,1542038734.8558712,41750.0078125,inf,inf,inf,inf,inf,inf,9.36602235924644,inf,33.97188949584961
2644,-10.996007919311523,282.5,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.438937,1542038734.8725882,41766.67578125,inf,inf,inf,inf,inf,inf,9.355805391889463,inf,33.97214889526367
2645,-14.84370470046997,277.8989684581757,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.438937,1542038734.889437,41783.33984375,inf,inf,inf,inf,inf,inf,9.335357838537655,inf,33.97268295288086
2646,-18.6782956123352,273.3136069774628,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.472537,1542038734.906147,41800.01171875,inf,inf,inf,inf,inf,inf,9.314930314261114,inf,33.973194122314446
2647,-22.51080274581909,268.7307369709015,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.472537,1542038734.922841,41816.671875,inf,inf,inf,inf,inf,inf,9.304710448977378,inf,33.97345733642578
2648,-26.35109663009644,264.13849115371704,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.506137,1542038734.9396849,41833.33984375,inf,inf,inf,inf,inf,inf,9.284261116732775,inf,33.973995208740234
2649,-30.16380786895752,259.579027891159,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.506137,1542038734.956303,41850.0078125,inf,inf,inf,inf,inf,inf,9.263818838710751,inf,33.97452545166016
2650,-34.00783061981201,254.98238921165463,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.539737000001,1542038734.973044,41866.66796875,inf,inf,inf,inf,inf,inf,9.253600048662225,inf,33.974788665771484
2651,-37.85163402557372,250.38601279258728,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.539737000001,1542038734.989887,41883.34375,inf,inf,inf,inf,inf,inf,9.233158644391569,inf,33.97531890869141
2652,-41.66461944580078,245.82648396492004,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.573337,1542038735.0064929,41900.01171875,inf,inf,inf,inf,inf,inf,9.212721721976386,inf,33.975845336914055
2653,-45.50765514373779,241.23095989227292,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.573337,1542038735.023229,41916.67578125,inf,inf,inf,inf,inf,inf,9.20250010252589,inf,33.976112365722656
2654,-49.35600996017456,236.62887930870056,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.606937,1542038735.0400949,41933.3359375,inf,inf,inf,inf,inf,inf,9.182064042593119,inf,33.976638793945305
2655,-53.17168235778809,232.06607222557068,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.606937,1542038735.056714,41950.0,inf,inf,inf,inf,inf,inf,9.161619001383443,inf,33.97717666625977
2656,-57.01866626739502,227.46589303016663,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.640537000001,1542038735.073469,41966.66796875,inf,inf,inf,inf,inf,inf,9.151400959804286,inf,33.97743988037109
2657,-60.86175680160522,222.87036895751956,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.640537000001,1542038735.090312,41983.3359375,inf,inf,inf,inf,inf,inf,9.13097021447234,inf,33.977962493896484
2658,-64.67446804046631,218.31116795539856,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.674137,1542038735.106917,42000.0,inf,inf,inf,inf,inf,inf,9.110542495108486,inf,33.97848129272461
2659,-68.51547479629518,213.71813535690308,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.674137,1542038735.123648,42016.671875,inf,inf,inf,inf,inf,inf,9.100328664483909,inf,33.97874069213867
2660,-72.35851049423219,209.12261128425598,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.707737,1542038735.140502,42033.34375,inf,inf,inf,inf,inf,inf,9.07990876067745,inf,33.979251861572266
2661,-76.16639614105225,204.568852186203,-80.0,35.0,145.0,35.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16218.707737,1542038735.157114,42050.00390625,inf,inf,inf,inf,inf,inf,9.05946733576858,inf,33.97978973388672
